1.0
DISPOSAL - DRILLED
4.618130729999999749e+05 5.932995271999999881e+06 3.963022877047644954e+01 -9.990000000000000000e+02
4.618131969999999856e+05 5.932995446999999695e+06 3.963363458963556241e+01 -9.990000000000000000e+02
4.618133219999999856e+05 5.932995622000000440e+06 3.963337350958776995e+01 -9.990000000000000000e+02
4.618134459999999963e+05 5.932995798000000417e+06 3.962739046268265497e+01 -9.990000000000000000e+02
4.618135709999999963e+05 5.932995973000000231e+06 3.962060089185843026e+01 -9.990000000000000000e+02
4.618136950000000070e+05 5.932996149000000209e+06 3.960819394872630994e+01 -9.990000000000000000e+02
4.618138200000000070e+05 5.932996324000000022e+06 3.959514975521317837e+01 -9.990000000000000000e+02
4.618139440000000177e+05 5.932996500000000000e+06 3.957659587178930849e+01 -9.990000000000000000e+02
4.618140680000000284e+05 5.932996674999999814e+06 3.955779444374300624e+01 -9.990000000000000000e+02
4.618141930000000284e+05 5.932996850999999791e+06 3.953305372869068890e+01 -9.990000000000000000e+02
4.618143169999999809e+05 5.932997025999999605e+06 3.950855775656403779e+01 -9.990000000000000000e+02
4.618144419999999809e+05 5.932997201999999583e+06 3.947823140752804960e+01 -9.990000000000000000e+02
4.618145659999999916e+05 5.932997377000000328e+06 3.944832429567453858e+01 -9.990000000000000000e+02
4.618146909999999916e+05 5.932997553000000305e+06 3.941269885801337125e+01 -9.990000000000000000e+02
4.618148150000000023e+05 5.932997728000000119e+06 3.937766692077371999e+01 -9.990000000000000000e+02
4.618149390000000130e+05 5.932997902999999933e+06 3.934018785364433768e+01 -9.990000000000000000e+02
4.618150640000000130e+05 5.932998078999999911e+06 3.929716411891197936e+01 -9.990000000000000000e+02
4.618151880000000237e+05 5.932998253999999724e+06 3.925499440823072916e+01 -9.990000000000000000e+02
4.618153130000000237e+05 5.932998429999999702e+06 3.920729966074662798e+01 -9.990000000000000000e+02
4.618154369999999763e+05 5.932998605000000447e+06 3.916073222713433921e+01 -9.990000000000000000e+02
4.618155619999999763e+05 5.932998781000000425e+06 3.910876230504565854e+01 -9.990000000000000000e+02
4.618156859999999870e+05 5.932998956000000238e+06 3.905799243918305308e+01 -9.990000000000000000e+02
4.618158109999999870e+05 5.932999132000000216e+06 3.900214549027850808e+01 -9.990000000000000000e+02
4.618159349999999977e+05 5.932999307000000030e+06 3.894757068285152002e+01 -9.990000000000000000e+02
4.618160599999999977e+05 5.932999483000000007e+06 3.888794698741788380e+01 -9.990000000000000000e+02
4.618161840000000084e+05 5.932999658999999985e+06 3.882682964351516830e+01 -9.990000000000000000e+02
4.618163090000000084e+05 5.932999833999999799e+06 3.876686860592346306e+01 -9.990000000000000000e+02
4.618164330000000191e+05 5.933000009999999776e+06 3.870253036398379010e+01 -9.990000000000000000e+02
4.618165580000000191e+05 5.933000184999999590e+06 3.863951585876055361e+01 -9.990000000000000000e+02
4.618166819999999716e+05 5.933000360999999568e+06 3.857216151605982191e+01 -9.990000000000000000e+02
4.618168069999999716e+05 5.933000536000000313e+06 3.850639762786961739e+01 -9.990000000000000000e+02
4.618169309999999823e+05 5.933000712000000291e+06 3.843643355136682516e+01 -9.990000000000000000e+02
4.618170559999999823e+05 5.933000887000000104e+06 3.836822585630845595e+01 -9.990000000000000000e+02
4.618171799999999930e+05 5.933001063000000082e+06 3.829595981776706282e+01 -9.990000000000000000e+02
4.618173049999999930e+05 5.933001237999999896e+06 3.822551519604396475e+01 -9.990000000000000000e+02
4.618174290000000037e+05 5.933001413999999873e+06 3.815125621788679666e+01 -9.990000000000000000e+02
4.618175540000000037e+05 5.933001589999999851e+06 3.807587282920984961e+01 -9.990000000000000000e+02
4.618176780000000144e+05 5.933001764999999665e+06 3.800304086887403088e+01 -9.990000000000000000e+02
4.618178030000000144e+05 5.933001940999999642e+06 3.792612978873699348e+01 -9.990000000000000000e+02
4.618179270000000251e+05 5.933002116000000387e+06 3.785193376664275888e+01 -9.990000000000000000e+02
4.618180520000000251e+05 5.933002292000000365e+06 3.777370652087955705e+01 -9.990000000000000000e+02
4.618181759999999776e+05 5.933002468000000343e+06 3.769533024857172876e+01 -9.990000000000000000e+02
4.618183009999999776e+05 5.933002643000000156e+06 3.761932525901922020e+01 -9.990000000000000000e+02
4.618184249999999884e+05 5.933002819000000134e+06 3.754010199118409474e+01 -9.990000000000000000e+02
4.618185499999999884e+05 5.933002993999999948e+06 3.746350925571139356e+01 -9.990000000000000000e+02
4.618186739999999991e+05 5.933003169999999925e+06 3.738385171203410096e+01 -9.990000000000000000e+02
4.618187989999999991e+05 5.933003345999999903e+06 3.730385041631031129e+01 -9.990000000000000000e+02
4.618189239999999991e+05 5.933003520999999717e+06 3.722695984221607546e+01 -9.990000000000000000e+02
4.618190480000000098e+05 5.933003696999999695e+06 3.714713793992153512e+01 -9.990000000000000000e+02
4.618191730000000098e+05 5.933003872999999672e+06 3.706730797589494131e+01 -9.990000000000000000e+02
4.618192970000000205e+05 5.933004048000000417e+06 3.699096520840313218e+01 -9.990000000000000000e+02
4.618194220000000205e+05 5.933004224000000395e+06 3.691154089646304470e+01 -9.990000000000000000e+02
4.618195470000000205e+05 5.933004400000000373e+06 3.683258790441924901e+01 -9.990000000000000000e+02
4.618196709999999730e+05 5.933004575000000186e+06 3.675725046305173294e+01 -9.990000000000000000e+02
4.618197959999999730e+05 5.933004751000000164e+06 3.667917256239370261e+01 -9.990000000000000000e+02
4.618199199999999837e+05 5.933004927000000142e+06 3.660194368745179361e+01 -9.990000000000000000e+02
4.618200449999999837e+05 5.933005103000000119e+06 3.652505680431229251e+01 -9.990000000000000000e+02
4.618201699999999837e+05 5.933005277999999933e+06 3.645214087962756366e+01 -9.990000000000000000e+02
4.618202939999999944e+05 5.933005453999999911e+06 3.637709522124436745e+01 -9.990000000000000000e+02
4.618204189999999944e+05 5.933005629999999888e+06 3.630272657230990063e+01 -9.990000000000000000e+02
4.618205430000000051e+05 5.933005805999999866e+06 3.622959550675575002e+01 -9.990000000000000000e+02
4.618206680000000051e+05 5.933005980999999680e+06 3.616038435858065725e+01 -9.990000000000000000e+02
4.618207930000000051e+05 5.933006156999999657e+06 3.608923271782785491e+01 -9.990000000000000000e+02
4.618209170000000158e+05 5.933006332999999635e+06 3.601944972209240348e+01 -9.990000000000000000e+02
4.618210420000000158e+05 5.933006508999999613e+06 3.595083371127640248e+01 -9.990000000000000000e+02
4.618211670000000158e+05 5.933006684000000358e+06 3.588655991671885204e+01 -9.990000000000000000e+02
4.618212910000000265e+05 5.933006860000000335e+06 3.582091807357459601e+01 -9.990000000000000000e+02
4.618214160000000265e+05 5.933007036000000313e+06 3.575657541263524308e+01 -9.990000000000000000e+02
4.618215410000000265e+05 5.933007212000000291e+06 3.569384656688839641e+01 -9.990000000000000000e+02
4.618216660000000265e+05 5.933007388000000268e+06 3.563270790054261283e+01 -9.990000000000000000e+02
4.618217899999999790e+05 5.933007563000000082e+06 3.557668403236097276e+01 -9.990000000000000000e+02
4.618219149999999790e+05 5.933007739000000060e+06 3.551914297700723466e+01 -9.990000000000000000e+02
4.618220399999999790e+05 5.933007915000000037e+06 3.546351932747383273e+01 -9.990000000000000000e+02
4.618221639999999898e+05 5.933008091000000015e+06 3.541012062233423308e+01 -9.990000000000000000e+02
4.618222889999999898e+05 5.933008266999999993e+06 3.535855679349658942e+01 -9.990000000000000000e+02
4.618224139999999898e+05 5.933008442999999970e+06 3.530903569194198610e+01 -9.990000000000000000e+02
4.618225389999999898e+05 5.933008618999999948e+06 3.526183185586577196e+01 -9.990000000000000000e+02
4.618226630000000005e+05 5.933008793999999762e+06 3.521998259089866679e+01 -9.990000000000000000e+02
4.618227880000000005e+05 5.933008969999999739e+06 3.517732177200522869e+01 -9.990000000000000000e+02
4.618229130000000005e+05 5.933009145999999717e+06 3.513709959094142476e+01 -9.990000000000000000e+02
4.618230380000000005e+05 5.933009321999999695e+06 3.509938933282596452e+01 -9.990000000000000000e+02
4.618231620000000112e+05 5.933009497999999672e+06 3.506438817370496963e+01 -9.990000000000000000e+02
4.618232870000000112e+05 5.933009673999999650e+06 3.503191912882837045e+01 -9.990000000000000000e+02
4.618234120000000112e+05 5.933009849999999627e+06 3.500207976863458725e+01 -9.990000000000000000e+02
4.618235370000000112e+05 5.933010025999999605e+06 3.497504195398744287e+01 -9.990000000000000000e+02
4.618236620000000112e+05 5.933010201999999583e+06 3.495087717194397214e+01 -9.990000000000000000e+02
4.618237860000000219e+05 5.933010377999999560e+06 3.492977481481914737e+01 -9.990000000000000000e+02
4.618239110000000219e+05 5.933010553999999538e+06 3.491156773396330948e+01 -9.990000000000000000e+02
4.618240360000000219e+05 5.933010730000000447e+06 3.489634575873171229e+01 -9.990000000000000000e+02
4.618241610000000219e+05 5.933010906000000425e+06 3.488427876838734676e+01 -9.990000000000000000e+02
4.618242860000000219e+05 5.933011082000000402e+06 3.487543620489787344e+01 -9.990000000000000000e+02
4.618244110000000219e+05 5.933011258000000380e+06 3.486988708912346624e+01 -9.990000000000000000e+02
4.618245349999999744e+05 5.933011434000000358e+06 3.486781016078759166e+01 -9.990000000000000000e+02
4.618246599999999744e+05 5.933011610000000335e+06 3.486895172810347532e+01 -9.990000000000000000e+02
4.618247849999999744e+05 5.933011786000000313e+06 3.487359104002978683e+01 -9.990000000000000000e+02
4.618249099999999744e+05 5.933011962000000291e+06 3.488179527130081681e+01 -9.990000000000000000e+02
4.618250349999999744e+05 5.933012138000000268e+06 3.489363111410106910e+01 -9.990000000000000000e+02
4.618251599999999744e+05 5.933012314000000246e+06 3.490906476903771249e+01 -9.990000000000000000e+02
4.618252849999999744e+05 5.933012490000000224e+06 3.492836193617955587e+01 -9.990000000000000000e+02
4.618254099999999744e+05 5.933012666000000201e+06 3.495138780378303522e+01 -9.990000000000000000e+02
4.618255349999999744e+05 5.933012843000000343e+06 3.497576624756160868e+01 -9.990000000000000000e+02
4.618256589999999851e+05 5.933013019000000320e+06 3.500676059464330336e+01 -9.990000000000000000e+02
4.618257839999999851e+05 5.933013195000000298e+06 3.504167860908943055e+01 -9.990000000000000000e+02
4.618259089999999851e+05 5.933013371000000276e+06 3.508058112871536594e+01 -9.990000000000000000e+02
4.618260339999999851e+05 5.933013547000000253e+06 3.512363066791202471e+01 -9.990000000000000000e+02
4.618261589999999851e+05 5.933013723000000231e+06 3.517078917504287006e+01 -9.990000000000000000e+02
4.618262839999999851e+05 5.933013900000000373e+06 3.521991128024986040e+01 -9.990000000000000000e+02
4.618264089999999851e+05 5.933014076000000350e+06 3.527569475542693311e+01 -9.990000000000000000e+02
4.618265339999999851e+05 5.933014252000000328e+06 3.533586991486647122e+01 -9.990000000000000000e+02
4.618266589999999851e+05 5.933014428000000305e+06 3.540049636874296368e+01 -9.990000000000000000e+02
4.618267839999999851e+05 5.933014604000000283e+06 3.546963313785294503e+01 -9.990000000000000000e+02
4.618269089999999851e+05 5.933014781000000425e+06 3.554095262306469039e+01 -9.990000000000000000e+02
4.618270339999999851e+05 5.933014957000000402e+06 3.561920967607800037e+01 -9.990000000000000000e+02
4.618271589999999851e+05 5.933015133000000380e+06 3.570215069409682940e+01 -9.990000000000000000e+02
4.618272839999999851e+05 5.933015309999999590e+06 3.578762245351192206e+01 -9.990000000000000000e+02
4.618274089999999851e+05 5.933015485999999568e+06 3.588012629936533671e+01 -9.990000000000000000e+02
4.618275339999999851e+05 5.933015661999999546e+06 3.597738204427802344e+01 -9.990000000000000000e+02
4.618276599999999744e+05 5.933015838999999687e+06 3.607724759936436243e+01 -9.990000000000000000e+02
4.618277849999999744e+05 5.933016014999999665e+06 3.618439911976938106e+01 -9.990000000000000000e+02
4.618279099999999744e+05 5.933016190999999642e+06 3.629646455563081275e+01 -9.990000000000000000e+02
4.618280349999999744e+05 5.933016367999999784e+06 3.641154722547288003e+01 -9.990000000000000000e+02
4.618281599999999744e+05 5.933016543999999762e+06 3.653382515434631017e+01 -9.990000000000000000e+02
4.618282849999999744e+05 5.933016719999999739e+06 3.666127286077269787e+01 -9.990000000000000000e+02
4.618284099999999744e+05 5.933016896999999881e+06 3.679197564795023112e+01 -9.990000000000000000e+02
4.618285349999999744e+05 5.933017072999999858e+06 3.692984212484536499e+01 -9.990000000000000000e+02
4.618286599999999744e+05 5.933017250000000000e+06 3.707112019013261062e+01 -9.990000000000000000e+02
4.618287860000000219e+05 5.933017425999999978e+06 3.721955644053694101e+01 -9.990000000000000000e+02
4.618289110000000219e+05 5.933017603000000119e+06 3.737160745648131410e+01 -9.990000000000000000e+02
4.618290360000000219e+05 5.933017779000000097e+06 3.753099964799326926e+01 -9.990000000000000000e+02
4.618291610000000219e+05 5.933017956000000238e+06 3.769411082145678904e+01 -9.990000000000000000e+02
4.618292860000000219e+05 5.933018132000000216e+06 3.786459592223581438e+01 -9.990000000000000000e+02
4.618294120000000112e+05 5.933018309000000358e+06 3.803881609202909431e+01 -9.990000000000000000e+02
4.618295370000000112e+05 5.933018485000000335e+06 3.822047590686339191e+01 -9.990000000000000000e+02
4.618296620000000112e+05 5.933018661999999546e+06 3.840615400236982424e+01 -9.990000000000000000e+02
4.618297870000000112e+05 5.933018838000000454e+06 3.859915947610554809e+01 -9.990000000000000000e+02
4.618299130000000005e+05 5.933019014999999665e+06 3.879630465440556719e+01 -9.990000000000000000e+02
4.618300380000000005e+05 5.933019190999999642e+06 3.900092529665296581e+01 -9.990000000000000000e+02
4.618301630000000005e+05 5.933019367999999784e+06 3.920985476380818113e+01 -9.990000000000000000e+02
4.618302880000000005e+05 5.933019544999999925e+06 3.942463846809841499e+01 -9.990000000000000000e+02
4.618304139999999898e+05 5.933019720999999903e+06 3.964687856363547525e+01 -9.990000000000000000e+02
4.618305389999999898e+05 5.933019898000000045e+06 3.987365703060120836e+01 -9.990000000000000000e+02
4.618306639999999898e+05 5.933020075000000186e+06 4.010650407801907136e+01 -9.990000000000000000e+02
4.618307899999999790e+05 5.933020251000000164e+06 4.034662935744517398e+01 -9.990000000000000000e+02
4.618309149999999790e+05 5.933020428000000305e+06 4.059159189069951879e+01 -9.990000000000000000e+02
4.618310399999999790e+05 5.933020605000000447e+06 4.084272990009414173e+01 -9.990000000000000000e+02
4.618311660000000265e+05 5.933020781000000425e+06 4.110125892772620659e+01 -9.990000000000000000e+02
4.618312910000000265e+05 5.933020957999999635e+06 4.136471815473682767e+01 -9.990000000000000000e+02
4.618314170000000158e+05 5.933021134999999776e+06 4.163435766311487640e+01 -9.990000000000000000e+02
4.618315420000000158e+05 5.933021311999999918e+06 4.191040055929203589e+01 -9.990000000000000000e+02
4.618316670000000158e+05 5.933021487999999896e+06 4.219382665350845230e+01 -9.990000000000000000e+02
4.618317930000000051e+05 5.933021665000000037e+06 4.248245220575956438e+01 -9.990000000000000000e+02
4.618319180000000051e+05 5.933021842000000179e+06 4.277736227107023126e+01 -9.990000000000000000e+02
4.618320439999999944e+05 5.933022019000000320e+06 4.307871436909331209e+01 -9.990000000000000000e+02
4.618321689999999944e+05 5.933022196000000462e+06 4.338650073785166228e+01 -9.990000000000000000e+02
4.618322949999999837e+05 5.933022372999999672e+06 4.370068786689073903e+01 -9.990000000000000000e+02
4.618324199999999837e+05 5.933022548999999650e+06 4.402239472202973047e+01 -9.990000000000000000e+02
4.618325459999999730e+05 5.933022725999999791e+06 4.434948325606656283e+01 -9.990000000000000000e+02
4.618326709999999730e+05 5.933022902999999933e+06 4.468319471367133389e+01 -9.990000000000000000e+02
4.618327970000000205e+05 5.933023080000000075e+06 4.502341371277138649e+01 -9.990000000000000000e+02
4.618329220000000205e+05 5.933023257000000216e+06 4.537029459148650545e+01 -9.990000000000000000e+02
4.618330480000000098e+05 5.933023434000000358e+06 4.572363114975990328e+01 -9.990000000000000000e+02
4.618331730000000098e+05 5.933023610999999568e+06 4.608366490350518774e+01 -9.990000000000000000e+02
4.618332989999999991e+05 5.933023787999999709e+06 4.645019888394405427e+01 -9.990000000000000000e+02
4.618334239999999991e+05 5.933023964999999851e+06 4.682346170662579254e+01 -9.990000000000000000e+02
4.618335499999999884e+05 5.933024141999999993e+06 4.720336569084974343e+01 -9.990000000000000000e+02
4.618336759999999776e+05 5.933024319000000134e+06 4.758998100670108045e+01 -9.990000000000000000e+02
4.618338009999999776e+05 5.933024496000000276e+06 4.798326572514599775e+01 -9.990000000000000000e+02
4.618339270000000251e+05 5.933024673000000417e+06 4.838324618602763394e+01 -9.990000000000000000e+02
4.618340530000000144e+05 5.933024849999999627e+06 4.878988142056211785e+01 -9.990000000000000000e+02
4.618341780000000144e+05 5.933025027999999933e+06 4.920297881811190877e+01 -9.990000000000000000e+02
4.618343040000000037e+05 5.933025205000000075e+06 4.962319406798500410e+01 -9.990000000000000000e+02
4.618344299999999930e+05 5.933025382000000216e+06 5.005009926366103912e+01 -9.990000000000000000e+02
4.618345549999999930e+05 5.933025559000000358e+06 5.048392995875563827e+01 -9.990000000000000000e+02
4.618346809999999823e+05 5.933025735999999568e+06 5.092434081350614150e+01 -9.990000000000000000e+02
4.618348069999999716e+05 5.933025912999999709e+06 5.137166835296463319e+01 -9.990000000000000000e+02
4.618349319999999716e+05 5.933026091000000015e+06 5.182551615787620136e+01 -9.990000000000000000e+02
4.618350580000000191e+05 5.933026268000000156e+06 5.228643100676267608e+01 -9.990000000000000000e+02
4.618351840000000084e+05 5.933026445000000298e+06 5.275418090569041141e+01 -9.990000000000000000e+02
4.618353099999999977e+05 5.933026622000000440e+06 5.322867009309130992e+01 -9.990000000000000000e+02
4.618354349999999977e+05 5.933026799999999814e+06 5.370993360462425414e+01 -9.990000000000000000e+02
4.618355609999999870e+05 5.933026976999999955e+06 5.419814413123958730e+01 -9.990000000000000000e+02
4.618356869999999763e+05 5.933027154000000097e+06 5.469310104547381002e+01 -9.990000000000000000e+02
4.618358130000000237e+05 5.933027332000000402e+06 5.519494094176083365e+01 -9.990000000000000000e+02
4.618359390000000130e+05 5.933027508999999613e+06 5.570352779616994354e+01 -9.990000000000000000e+02
4.618360650000000023e+05 5.933027685999999754e+06 5.621905967184189734e+01 -9.990000000000000000e+02
4.618361909999999916e+05 5.933027864000000060e+06 5.674138044665382097e+01 -9.990000000000000000e+02
4.618363159999999916e+05 5.933028041000000201e+06 5.727051679520559446e+01 -9.990000000000000000e+02
4.618364419999999809e+05 5.933028218999999575e+06 5.780661929166623025e+01 -9.990000000000000000e+02
4.618365680000000284e+05 5.933028395999999717e+06 5.834936881124760788e+01 -9.990000000000000000e+02
4.618366940000000177e+05 5.933028574000000022e+06 5.889913508037388823e+01 -9.990000000000000000e+02
4.618368200000000070e+05 5.933028751000000164e+06 5.945546190573072920e+01 -9.990000000000000000e+02
4.618369459999999963e+05 5.933028928999999538e+06 6.001896355276740991e+01 -9.990000000000000000e+02
4.618370719999999856e+05 5.933029105999999680e+06 6.058883567703726669e+01 -9.990000000000000000e+02
4.618371979999999749e+05 5.933029283999999985e+06 6.116593674207587128e+01 -9.990000000000000000e+02
4.618373240000000224e+05 5.933029461000000127e+06 6.174941464451092088e+01 -9.990000000000000000e+02
4.618374500000000116e+05 5.933029639000000432e+06 6.234007162579233352e+01 -9.990000000000000000e+02
4.618375760000000009e+05 5.933029816999999806e+06 6.293755606054859442e+01 -9.990000000000000000e+02
4.618377019999999902e+05 5.933029993999999948e+06 6.354117016710586086e+01 -9.990000000000000000e+02
4.618378279999999795e+05 5.933030172000000253e+06 6.415213109589635110e+01 -9.990000000000000000e+02
4.618379540000000270e+05 5.933030349999999627e+06 6.476987542723631464e+01 -9.990000000000000000e+02
4.618380800000000163e+05 5.933030526999999769e+06 6.539369453531367071e+01 -9.990000000000000000e+02
4.618382060000000056e+05 5.933030705000000075e+06 6.602481908748592332e+01 -9.990000000000000000e+02
4.618383329999999842e+05 5.933030883000000380e+06 6.666263401886507722e+01 -9.990000000000000000e+02
4.618384589999999735e+05 5.933031060999999754e+06 6.730710383628874638e+01 -9.990000000000000000e+02
4.618385850000000210e+05 5.933031237999999896e+06 6.795743008549264630e+01 -9.990000000000000000e+02
4.618387110000000102e+05 5.933031416000000201e+06 6.861522566505330190e+01 -9.990000000000000000e+02
4.618388369999999995e+05 5.933031593999999575e+06 6.927956919200747166e+01 -9.990000000000000000e+02
4.618389629999999888e+05 5.933031771999999881e+06 6.995043758546978552e+01 -9.990000000000000000e+02
4.618390900000000256e+05 5.933031950000000186e+06 7.062808281296398150e+01 -9.990000000000000000e+02
4.618392160000000149e+05 5.933032127999999560e+06 7.131213076452478106e+01 -9.990000000000000000e+02
4.618393420000000042e+05 5.933032305999999866e+06 7.200262885108870137e+01 -9.990000000000000000e+02
4.618394679999999935e+05 5.933032483000000007e+06 7.269857021822384979e+01 -9.990000000000000000e+02
4.618395949999999721e+05 5.933032661000000313e+06 7.340213974016694465e+01 -9.990000000000000000e+02
4.618397210000000196e+05 5.933032838999999687e+06 7.411199258138732660e+01 -9.990000000000000000e+02
4.618398470000000088e+05 5.933033016999999993e+06 7.482828340058910044e+01 -9.990000000000000000e+02
4.618399739999999874e+05 5.933033195000000298e+06 7.555107662958303649e+01 -9.990000000000000000e+02
4.618400999999999767e+05 5.933033372999999672e+06 7.628005421389130447e+01 -9.990000000000000000e+02
4.618402260000000242e+05 5.933033552000000142e+06 7.701656100377824998e+01 -9.990000000000000000e+02
4.618403530000000028e+05 5.933033730000000447e+06 7.775833052994369154e+01 -9.990000000000000000e+02
4.618404789999999921e+05 5.933033907999999821e+06 7.850617742747860461e+01 -9.990000000000000000e+02
4.618406049999999814e+05 5.933034086000000127e+06 7.926016700876701293e+01 -9.990000000000000000e+02
4.618407320000000182e+05 5.933034264000000432e+06 8.002047407975416604e+01 -9.990000000000000000e+02
4.618408580000000075e+05 5.933034441999999806e+06 8.078684401588793662e+01 -9.990000000000000000e+02
4.618409849999999860e+05 5.933034620000000112e+06 8.155936280104624814e+01 -9.990000000000000000e+02
4.618411109999999753e+05 5.933034798999999650e+06 8.233937955438960898e+01 -9.990000000000000000e+02
4.618412380000000121e+05 5.933034976999999955e+06 8.312398955877793583e+01 -9.990000000000000000e+02
4.618413640000000014e+05 5.933035155000000261e+06 8.391449779602589842e+01 -9.990000000000000000e+02
4.618414909999999800e+05 5.933035332999999635e+06 8.471110704821373361e+01 -9.990000000000000000e+02
4.618416170000000275e+05 5.933035512000000104e+06 8.551507050844639934e+01 -9.990000000000000000e+02
4.618417440000000061e+05 5.933035690000000410e+06 8.632344423658319954e+01 -9.990000000000000000e+02
4.618418699999999953e+05 5.933035867999999784e+06 8.713743846261597525e+01 -9.990000000000000000e+02
4.618419969999999739e+05 5.933036047000000253e+06 8.795910869438129964e+01 -9.990000000000000000e+02
4.618421240000000107e+05 5.933036224999999627e+06 8.878473762214632359e+01 -9.990000000000000000e+02
4.618422500000000000e+05 5.933036402999999933e+06 8.961594531633427607e+01 -9.990000000000000000e+02
4.618423769999999786e+05 5.933036582000000402e+06 9.045479032093912508e+01 -9.990000000000000000e+02
4.618425040000000154e+05 5.933036759999999776e+06 9.129736281896580863e+01 -9.990000000000000000e+02
4.618426300000000047e+05 5.933036939000000246e+06 9.214715233852169263e+01 -9.990000000000000000e+02
4.618427569999999832e+05 5.933037116999999620e+06 9.300085698901088449e+01 -9.990000000000000000e+02
4.618428840000000200e+05 5.933037296000000089e+06 9.386178555224189779e+01 -9.990000000000000000e+02
4.618430100000000093e+05 5.933037474000000395e+06 9.472617197376908393e+01 -9.990000000000000000e+02
4.618431369999999879e+05 5.933037652999999933e+06 9.559798961074349677e+01 -9.990000000000000000e+02
4.618432640000000247e+05 5.933037832000000402e+06 9.647508901264131964e+01 -9.990000000000000000e+02
4.618433910000000033e+05 5.933038009999999776e+06 9.735545760255817527e+01 -9.990000000000000000e+02
4.618435169999999925e+05 5.933038189000000246e+06 9.824296953676997646e+01 -9.990000000000000000e+02
4.618436439999999711e+05 5.933038367999999784e+06 9.913576157996359939e+01 -9.990000000000000000e+02
4.618437710000000079e+05 5.933038546000000089e+06 1.000315763699714751e+02 -9.990000000000000000e+02
4.618438979999999865e+05 5.933038724999999627e+06 1.009345138063856950e+02 -9.990000000000000000e+02
4.618440250000000233e+05 5.933038904000000097e+06 1.018425025575057816e+02 -9.990000000000000000e+02
4.618441520000000019e+05 5.933039082999999635e+06 1.027553849326945823e+02 -9.990000000000000000e+02
4.618442789999999804e+05 5.933039260999999940e+06 1.036709554066569154e+02 -9.990000000000000000e+02
4.618444060000000172e+05 5.933039440000000410e+06 1.045935235053422900e+02 -9.990000000000000000e+02
4.618445329999999958e+05 5.933039618999999948e+06 1.055209083107880872e+02 -9.990000000000000000e+02
4.618446589999999851e+05 5.933039798000000417e+06 1.064528685462242379e+02 -9.990000000000000000e+02
4.618447860000000219e+05 5.933039976999999955e+06 1.073896028603584796e+02 -9.990000000000000000e+02
4.618449130000000005e+05 5.933040156000000425e+06 1.083308706074564327e+02 -9.990000000000000000e+02
4.618450399999999790e+05 5.933040334999999963e+06 1.092767093753951002e+02 -9.990000000000000000e+02
