1.0
DISPOSAL - DRILLED
4.618359529999999795e+05 5.932968428999999538e+06 1.028448504761934146e+02 -9.990000000000000000e+02
4.618361689999999944e+05 5.932968248999999836e+06 1.030717862434340475e+02 -9.990000000000000000e+02
4.618363850000000093e+05 5.932968069000000134e+06 1.032942574502368700e+02 -9.990000000000000000e+02
4.618366020000000135e+05 5.932967889000000432e+06 1.035123229497209536e+02 -9.990000000000000000e+02
4.618368180000000284e+05 5.932967708999999799e+06 1.037258515207503820e+02 -9.990000000000000000e+02
4.618370339999999851e+05 5.932967529000000097e+06 1.039351008338576747e+02 -9.990000000000000000e+02
4.618372500000000000e+05 5.932967349000000395e+06 1.041399002494767387e+02 -9.990000000000000000e+02
4.618374660000000149e+05 5.932967169999999925e+06 1.043421674619470139e+02 -9.990000000000000000e+02
4.618376830000000191e+05 5.932966990000000224e+06 1.045384243729349691e+02 -9.990000000000000000e+02
4.618378989999999758e+05 5.932966809999999590e+06 1.047303828053349832e+02 -9.990000000000000000e+02
4.618381149999999907e+05 5.932966629999999888e+06 1.049181130823666734e+02 -9.990000000000000000e+02
4.618383310000000056e+05 5.932966450000000186e+06 1.051015468010545817e+02 -9.990000000000000000e+02
4.618385480000000098e+05 5.932966269999999553e+06 1.052810652083095420e+02 -9.990000000000000000e+02
4.618387640000000247e+05 5.932966089999999851e+06 1.054562043117336145e+02 -9.990000000000000000e+02
4.618389799999999814e+05 5.932965910000000149e+06 1.056272442496374708e+02 -9.990000000000000000e+02
4.618391969999999856e+05 5.932965730000000447e+06 1.057943734071063488e+02 -9.990000000000000000e+02
4.618394130000000005e+05 5.932965549999999814e+06 1.059573173440502671e+02 -9.990000000000000000e+02
4.618396290000000154e+05 5.932965370000000112e+06 1.061162633618705513e+02 -9.990000000000000000e+02
4.618398449999999721e+05 5.932965190000000410e+06 1.062711460568234259e+02 -9.990000000000000000e+02
4.618400619999999763e+05 5.932965009999999776e+06 1.064223630413368085e+02 -9.990000000000000000e+02
4.618402779999999912e+05 5.932964830000000075e+06 1.065694263671812507e+02 -9.990000000000000000e+02
4.618404940000000061e+05 5.932964650000000373e+06 1.067126326041843924e+02 -9.990000000000000000e+02
4.618407110000000102e+05 5.932964469999999739e+06 1.068521860853374790e+02 -9.990000000000000000e+02
4.618409270000000251e+05 5.932964290000000037e+06 1.069877890219416656e+02 -9.990000000000000000e+02
4.618411429999999818e+05 5.932964110999999568e+06 1.071218501554063494e+02 -9.990000000000000000e+02
4.618413589999999967e+05 5.932963930999999866e+06 1.072500186696350966e+02 -9.990000000000000000e+02
4.618415760000000009e+05 5.932963751000000164e+06 1.073745901161303209e+02 -9.990000000000000000e+02
4.618417920000000158e+05 5.932963571000000462e+06 1.074954540545829218e+02 -9.990000000000000000e+02
4.618420079999999725e+05 5.932963390999999829e+06 1.076126224701210674e+02 -9.990000000000000000e+02
4.618422249999999767e+05 5.932963211000000127e+06 1.077264146062161387e+02 -9.990000000000000000e+02
4.618424409999999916e+05 5.932963031000000425e+06 1.078365108515823181e+02 -9.990000000000000000e+02
4.618426570000000065e+05 5.932962850999999791e+06 1.079431294865224231e+02 -9.990000000000000000e+02
4.618428740000000107e+05 5.932962671000000089e+06 1.080464958023453050e+02 -9.990000000000000000e+02
4.618430900000000256e+05 5.932962491000000387e+06 1.081461813211720369e+02 -9.990000000000000000e+02
4.618433059999999823e+05 5.932962310999999754e+06 1.082426104093092789e+02 -9.990000000000000000e+02
4.618435229999999865e+05 5.932962131000000052e+06 1.083358141871200360e+02 -9.990000000000000000e+02
4.618437390000000014e+05 5.932961951000000350e+06 1.084255556321962501e+02 -9.990000000000000000e+02
4.618439560000000056e+05 5.932961770999999717e+06 1.085122580766404070e+02 -9.990000000000000000e+02
4.618441720000000205e+05 5.932961591000000015e+06 1.085955789718278197e+02 -9.990000000000000000e+02
4.618443879999999772e+05 5.932961410000000149e+06 1.086732331604428623e+02 -9.990000000000000000e+02
4.618446049999999814e+05 5.932961230000000447e+06 1.087503805010554743e+02 -9.990000000000000000e+02
4.618448209999999963e+05 5.932961049999999814e+06 1.088243703623654142e+02 -9.990000000000000000e+02
4.618450370000000112e+05 5.932960870000000112e+06 1.088952423097273936e+02 -9.990000000000000000e+02
4.618452540000000154e+05 5.932960690000000410e+06 1.089633419505403538e+02 -9.990000000000000000e+02
4.618454699999999721e+05 5.932960509999999776e+06 1.090283110157167812e+02 -9.990000000000000000e+02
4.618456869999999763e+05 5.932960330000000075e+06 1.090905989492484593e+02 -9.990000000000000000e+02
4.618459029999999912e+05 5.932960150000000373e+06 1.091498425323696040e+02 -9.990000000000000000e+02
4.618461190000000061e+05 5.932959969999999739e+06 1.092061899908113531e+02 -9.990000000000000000e+02
4.618463360000000102e+05 5.932959790000000037e+06 1.092599951794399544e+02 -9.990000000000000000e+02
4.618465520000000251e+05 5.932959610000000335e+06 1.093109877440880524e+02 -9.990000000000000000e+02
4.618467689999999711e+05 5.932959429999999702e+06 1.093594319243736095e+02 -9.990000000000000000e+02
4.618469849999999860e+05 5.932959250000000000e+06 1.094050528341634276e+02 -9.990000000000000000e+02
4.618472010000000009e+05 5.932959070000000298e+06 1.094480067080148444e+02 -9.990000000000000000e+02
4.618474180000000051e+05 5.932958889999999665e+06 1.094887549713561583e+02 -9.990000000000000000e+02
4.618476340000000200e+05 5.932958709999999963e+06 1.095267161813036978e+02 -9.990000000000000000e+02
4.618478510000000242e+05 5.932958529000000097e+06 1.095596794949240689e+02 -9.990000000000000000e+02
4.618480669999999809e+05 5.932958349000000395e+06 1.095928221986197855e+02 -9.990000000000000000e+02
4.618482839999999851e+05 5.932958168999999762e+06 1.096238532651511122e+02 -9.990000000000000000e+02
4.618485000000000000e+05 5.932957989000000060e+06 1.096523830924047331e+02 -9.990000000000000000e+02
4.618487170000000042e+05 5.932957809000000358e+06 1.096788994761301552e+02 -9.990000000000000000e+02
4.618489330000000191e+05 5.932957628999999724e+06 1.097029089582454446e+02 -9.990000000000000000e+02
4.618491500000000233e+05 5.932957449000000022e+06 1.097250040315965123e+02 -9.990000000000000000e+02
4.618493659999999800e+05 5.932957269000000320e+06 1.097447875649184255e+02 -9.990000000000000000e+02
4.618495829999999842e+05 5.932957088000000454e+06 1.097598606342922380e+02 -9.990000000000000000e+02
4.618497989999999991e+05 5.932956907999999821e+06 1.097756023147768047e+02 -9.990000000000000000e+02
4.618500150000000140e+05 5.932956728000000119e+06 1.097894030278283992e+02 -9.990000000000000000e+02
4.618502320000000182e+05 5.932956548000000417e+06 1.098014406278522159e+02 -9.990000000000000000e+02
4.618504479999999749e+05 5.932956367999999784e+06 1.098114095274885500e+02 -9.990000000000000000e+02
4.618506649999999790e+05 5.932956188000000082e+06 1.098198169698191862e+02 -9.990000000000000000e+02
4.618508819999999832e+05 5.932956008000000380e+06 1.098264849754029058e+02 -9.990000000000000000e+02
4.618510979999999981e+05 5.932955826999999583e+06 1.098282585808993872e+02 -9.990000000000000000e+02
4.618513150000000023e+05 5.932955646999999881e+06 1.098314883392468744e+02 -9.990000000000000000e+02
4.618515310000000172e+05 5.932955467000000179e+06 1.098329976269511690e+02 -9.990000000000000000e+02
4.618517480000000214e+05 5.932955286999999546e+06 1.098331026412369056e+02 -9.990000000000000000e+02
4.618519639999999781e+05 5.932955106999999844e+06 1.098314877200623414e+02 -9.990000000000000000e+02
4.618521809999999823e+05 5.932954925999999978e+06 1.098256520570650139e+02 -9.990000000000000000e+02
4.618523969999999972e+05 5.932954746000000276e+06 1.098211096152112844e+02 -9.990000000000000000e+02
4.618526140000000014e+05 5.932954565999999642e+06 1.098155712078987989e+02 -9.990000000000000000e+02
4.618528300000000163e+05 5.932954385999999940e+06 1.098084163842975869e+02 -9.990000000000000000e+02
4.618530470000000205e+05 5.932954206000000238e+06 1.098002703005264209e+02 -9.990000000000000000e+02
4.618532629999999772e+05 5.932954025000000373e+06 1.097876516788383583e+02 -9.990000000000000000e+02
4.618534799999999814e+05 5.932953844999999739e+06 1.097771988800023450e+02 -9.990000000000000000e+02
4.618536969999999856e+05 5.932953665000000037e+06 1.097655748545593184e+02 -9.990000000000000000e+02
4.618539130000000005e+05 5.932953485000000335e+06 1.097526922463555650e+02 -9.990000000000000000e+02
4.618541300000000047e+05 5.932953304999999702e+06 1.097390821625791943e+02 -9.990000000000000000e+02
4.618543460000000196e+05 5.932953123999999836e+06 1.097212282998724646e+02 -9.990000000000000000e+02
4.618545630000000237e+05 5.932952944000000134e+06 1.097058369856710556e+02 -9.990000000000000000e+02
4.618547800000000279e+05 5.932952764000000432e+06 1.096896370778251253e+02 -9.990000000000000000e+02
4.618549959999999846e+05 5.932952583999999799e+06 1.096723397108549136e+02 -9.990000000000000000e+02
4.618552129999999888e+05 5.932952402999999933e+06 1.096514728343742178e+02 -9.990000000000000000e+02
4.618554290000000037e+05 5.932952223000000231e+06 1.096328175059987871e+02 -9.990000000000000000e+02
4.618556460000000079e+05 5.932952042999999598e+06 1.096138072658402223e+02 -9.990000000000000000e+02
4.618558630000000121e+05 5.932951861999999732e+06 1.095911349420785541e+02 -9.990000000000000000e+02
4.618560790000000270e+05 5.932951682000000030e+06 1.095707443016641065e+02 -9.990000000000000000e+02
4.618562959999999730e+05 5.932951502000000328e+06 1.095501591166461139e+02 -9.990000000000000000e+02
4.618565129999999772e+05 5.932951321999999695e+06 1.095291898036163900e+02 -9.990000000000000000e+02
4.618567289999999921e+05 5.932951140999999829e+06 1.095045184224107118e+02 -9.990000000000000000e+02
4.618569459999999963e+05 5.932950961000000127e+06 1.094829388740666190e+02 -9.990000000000000000e+02
4.618571630000000005e+05 5.932950781000000425e+06 1.094610352716448460e+02 -9.990000000000000000e+02
4.618573790000000154e+05 5.932950599999999627e+06 1.094355858308050529e+02 -9.990000000000000000e+02
4.618575960000000196e+05 5.932950419999999925e+06 1.094133934298797044e+02 -9.990000000000000000e+02
4.618578130000000237e+05 5.932950240000000224e+06 1.093911372688391737e+02 -9.990000000000000000e+02
4.618580289999999804e+05 5.932950059000000358e+06 1.093653948420514013e+02 -9.990000000000000000e+02
4.618582459999999846e+05 5.932949878999999724e+06 1.093431715973823373e+02 -9.990000000000000000e+02
4.618584629999999888e+05 5.932949699000000022e+06 1.093209449262348727e+02 -9.990000000000000000e+02
4.618586799999999930e+05 5.932949518000000156e+06 1.092957384124990341e+02 -9.990000000000000000e+02
4.618588960000000079e+05 5.932949338000000454e+06 1.092736227093107573e+02 -9.990000000000000000e+02
4.618591130000000121e+05 5.932949157999999821e+06 1.092519074743428007e+02 -9.990000000000000000e+02
4.618593300000000163e+05 5.932948976999999955e+06 1.092274778023370487e+02 -9.990000000000000000e+02
4.618595459999999730e+05 5.932948797000000253e+06 1.092061952938307314e+02 -9.990000000000000000e+02
4.618597629999999772e+05 5.932948616000000387e+06 1.091824534590382001e+02 -9.990000000000000000e+02
4.618599799999999814e+05 5.932948435999999754e+06 1.091622040379087650e+02 -9.990000000000000000e+02
4.618601969999999856e+05 5.932948256000000052e+06 1.091425780047173077e+02 -9.990000000000000000e+02
4.618604139999999898e+05 5.932948075000000186e+06 1.091203191414642646e+02 -9.990000000000000000e+02
4.618606300000000047e+05 5.932947894999999553e+06 1.091015612221940501e+02 -9.990000000000000000e+02
4.618608470000000088e+05 5.932947713999999687e+06 1.090806271466270658e+02 -9.990000000000000000e+02
4.618610640000000130e+05 5.932947533999999985e+06 1.090634340984469901e+02 -9.990000000000000000e+02
4.618612810000000172e+05 5.932947354000000283e+06 1.090471296313818925e+02 -9.990000000000000000e+02
4.618614969999999739e+05 5.932947173000000417e+06 1.090282403644789611e+02 -9.990000000000000000e+02
4.618617139999999781e+05 5.932946992999999784e+06 1.090135770810322668e+02 -9.990000000000000000e+02
4.618619309999999823e+05 5.932946811999999918e+06 1.089967863019095375e+02 -9.990000000000000000e+02
4.618621479999999865e+05 5.932946632000000216e+06 1.089839750928064035e+02 -9.990000000000000000e+02
4.618623649999999907e+05 5.932946451000000350e+06 1.089692543219910306e+02 -9.990000000000000000e+02
4.618625810000000056e+05 5.932946270999999717e+06 1.089583678551673387e+02 -9.990000000000000000e+02
4.618627980000000098e+05 5.932946089999999851e+06 1.089457289527052239e+02 -9.990000000000000000e+02
4.618630150000000140e+05 5.932945910000000149e+06 1.089374528967796039e+02 -9.990000000000000000e+02
4.618632320000000182e+05 5.932945729000000283e+06 1.089273056897532967e+02 -9.990000000000000000e+02
4.618634490000000224e+05 5.932945548999999650e+06 1.089216102734333731e+02 -9.990000000000000000e+02
4.618636660000000265e+05 5.932945367999999784e+06 1.089140640454085656e+02 -9.990000000000000000e+02
4.618638829999999725e+05 5.932945188000000082e+06 1.089110567352189776e+02 -9.990000000000000000e+02
4.618640989999999874e+05 5.932945007000000216e+06 1.089062863436275848e+02 -9.990000000000000000e+02
4.618643159999999916e+05 5.932944826999999583e+06 1.089061741601931033e+02 -9.990000000000000000e+02
4.618645329999999958e+05 5.932944645999999717e+06 1.089046538716057455e+02 -9.990000000000000000e+02
4.618647500000000000e+05 5.932944466000000015e+06 1.089077411606913870e+02 -9.990000000000000000e+02
4.618649670000000042e+05 5.932944285000000149e+06 1.089094425978226184e+02 -9.990000000000000000e+02
4.618651840000000084e+05 5.932944105000000447e+06 1.089158330376826882e+02 -9.990000000000000000e+02
4.618654010000000126e+05 5.932943923999999650e+06 1.089210604163035896e+02 -9.990000000000000000e+02
4.618656180000000168e+05 5.932943743999999948e+06 1.089310562609123281e+02 -9.990000000000000000e+02
4.618658350000000210e+05 5.932943563000000082e+06 1.089400123344856155e+02 -9.990000000000000000e+02
4.618660520000000251e+05 5.932943383000000380e+06 1.089537143283147316e+02 -9.990000000000000000e+02
4.618662689999999711e+05 5.932943201999999583e+06 1.089665002618611851e+02 -9.990000000000000000e+02
4.618664859999999753e+05 5.932943020999999717e+06 1.089813323732482644e+02 -9.990000000000000000e+02
4.618667029999999795e+05 5.932942841000000015e+06 1.090011228630655893e+02 -9.990000000000000000e+02
4.618669189999999944e+05 5.932942660000000149e+06 1.090198619934437119e+02 -9.990000000000000000e+02
4.618671359999999986e+05 5.932942480000000447e+06 1.090438546464049239e+02 -9.990000000000000000e+02
4.618673530000000028e+05 5.932942298999999650e+06 1.090672423407079350e+02 -9.990000000000000000e+02
4.618675700000000070e+05 5.932942117999999784e+06 1.090929232218632308e+02 -9.990000000000000000e+02
4.618677870000000112e+05 5.932941938000000082e+06 1.091236393924494195e+02 -9.990000000000000000e+02
4.618680040000000154e+05 5.932941757000000216e+06 1.091539381322978102e+02 -9.990000000000000000e+02
4.618682210000000196e+05 5.932941576999999583e+06 1.091894391207784594e+02 -9.990000000000000000e+02
4.618684380000000237e+05 5.932941395999999717e+06 1.092246478019252578e+02 -9.990000000000000000e+02
4.618686550000000279e+05 5.932941214999999851e+06 1.092622906402764897e+02 -9.990000000000000000e+02
4.618688730000000214e+05 5.932941035000000149e+06 1.093054436712602353e+02 -9.990000000000000000e+02
4.618690900000000256e+05 5.932940854000000283e+06 1.093482797082431262e+02 -9.990000000000000000e+02
4.618693069999999716e+05 5.932940673000000417e+06 1.093937913611741521e+02 -9.990000000000000000e+02
4.618695239999999758e+05 5.932940492999999784e+06 1.094445930727190017e+02 -9.990000000000000000e+02
4.618697409999999800e+05 5.932940311999999918e+06 1.094954787387201236e+02 -9.990000000000000000e+02
4.618699579999999842e+05 5.932940131000000052e+06 1.095491789576794588e+02 -9.990000000000000000e+02
4.618701749999999884e+05 5.932939950000000186e+06 1.096057395536529953e+02 -9.990000000000000000e+02
4.618703919999999925e+05 5.932939769999999553e+06 1.096677041924171618e+02 -9.990000000000000000e+02
4.618706089999999967e+05 5.932939588999999687e+06 1.097300036718181673e+02 -9.990000000000000000e+02
4.618708260000000009e+05 5.932939407999999821e+06 1.097952988826227880e+02 -9.990000000000000000e+02
