1.0
DISPOSAL - DRILLED
4.618141199999999953e+05 5.932989917000000365e+06 5.231640972259717159e+01 -9.990000000000000000e+02
4.618142810000000172e+05 5.932989900999999605e+06 5.283023645199164520e+01 -9.990000000000000000e+02
4.618144430000000284e+05 5.932989885999999940e+06 5.334187826088640350e+01 -9.990000000000000000e+02
4.618146049999999814e+05 5.932989870000000112e+06 5.385544430293064266e+01 -9.990000000000000000e+02
4.618147669999999925e+05 5.932989854000000283e+06 5.436910861712743781e+01 -9.990000000000000000e+02
4.618149290000000037e+05 5.932989838000000454e+06 5.488277120129214381e+01 -9.990000000000000000e+02
4.618150900000000256e+05 5.932989821999999695e+06 5.539648956113319400e+01 -9.990000000000000000e+02
4.618152519999999786e+05 5.932989807000000030e+06 5.590812559126236181e+01 -9.990000000000000000e+02
4.618154139999999898e+05 5.932989791000000201e+06 5.642168345370463101e+01 -9.990000000000000000e+02
4.618155760000000009e+05 5.932989775000000373e+06 5.693523958498809634e+01 -9.990000000000000000e+02
4.618157380000000121e+05 5.932989758999999613e+06 5.744889398293214811e+01 -9.990000000000000000e+02
4.618159000000000233e+05 5.932989742999999784e+06 5.796244665287019870e+01 -9.990000000000000000e+02
4.618160619999999763e+05 5.932989726999999955e+06 5.847599759074235237e+01 -9.990000000000000000e+02
4.618162229999999981e+05 5.932989712000000291e+06 5.898778389091285845e+01 -9.990000000000000000e+02
4.618163850000000093e+05 5.932989696000000462e+06 5.950133183065797482e+01 -9.990000000000000000e+02
4.618165470000000205e+05 5.932989679999999702e+06 6.001487804314483299e+01 -9.990000000000000000e+02
4.618167089999999735e+05 5.932989663999999873e+06 6.052842251681280317e+01 -9.990000000000000000e+02
4.618168709999999846e+05 5.932989648000000045e+06 6.104196526074110807e+01 -9.990000000000000000e+02
4.618170329999999958e+05 5.932989633000000380e+06 6.155348851820417622e+01 -9.990000000000000000e+02
4.618171950000000070e+05 5.932989616999999620e+06 6.206692830115208892e+01 -9.990000000000000000e+02
4.618173570000000182e+05 5.932989600999999791e+06 6.258046635166877536e+01 -9.990000000000000000e+02
4.618175189999999711e+05 5.932989584999999963e+06 6.309400267132511431e+01 -9.990000000000000000e+02
4.618176799999999930e+05 5.932989569000000134e+06 6.360759415649172155e+01 -9.990000000000000000e+02
4.618178420000000042e+05 5.932989553000000305e+06 6.412112696826964964e+01 -9.990000000000000000e+02
4.618180040000000154e+05 5.932989537999999709e+06 6.463254320363313354e+01 -9.990000000000000000e+02
4.618181660000000265e+05 5.932989521999999881e+06 6.514607304962588330e+01 -9.990000000000000000e+02
4.618183279999999795e+05 5.932989506000000052e+06 6.565950115771676110e+01 -9.990000000000000000e+02
4.618184899999999907e+05 5.932989490000000224e+06 6.617292753321888199e+01 -9.990000000000000000e+02
4.618186520000000019e+05 5.932989474000000395e+06 6.668635217208792199e+01 -9.990000000000000000e+02
4.618188140000000130e+05 5.932989457999999635e+06 6.719977507402319361e+01 -9.990000000000000000e+02
4.618189760000000242e+05 5.932989442999999970e+06 6.771118430834883384e+01 -9.990000000000000000e+02
4.618191379999999772e+05 5.932989427000000142e+06 6.822460424906660137e+01 -9.990000000000000000e+02
4.618192999999999884e+05 5.932989411000000313e+06 6.873802244643133008e+01 -9.990000000000000000e+02
4.618194619999999995e+05 5.932989394999999553e+06 6.925143891135577690e+01 -9.990000000000000000e+02
4.618196240000000107e+05 5.932989378999999724e+06 6.976475363419703513e+01 -9.990000000000000000e+02
4.618197860000000219e+05 5.932989362999999896e+06 7.027816662025932715e+01 -9.990000000000000000e+02
4.618199479999999749e+05 5.932989348000000231e+06 7.078946884670232009e+01 -9.990000000000000000e+02
4.618201099999999860e+05 5.932989332000000402e+06 7.130287886862950586e+01 -9.990000000000000000e+02
4.618202719999999972e+05 5.932989315999999642e+06 7.181618714923149582e+01 -9.990000000000000000e+02
4.618204340000000084e+05 5.932989299999999814e+06 7.232949368820978009e+01 -9.990000000000000000e+02
4.618205960000000196e+05 5.932989283999999985e+06 7.284279848713092065e+01 -9.990000000000000000e+02
4.618207579999999725e+05 5.932989268000000156e+06 7.335610155128864562e+01 -9.990000000000000000e+02
4.618209199999999837e+05 5.932989252999999560e+06 7.386739676301482405e+01 -9.990000000000000000e+02
4.618210819999999949e+05 5.932989236999999732e+06 7.438069685639439399e+01 -9.990000000000000000e+02
4.618212440000000061e+05 5.932989220999999903e+06 7.489399520487877737e+01 -9.990000000000000000e+02
4.618214070000000065e+05 5.932989205000000075e+06 7.540703577218020826e+01 -9.990000000000000000e+02
4.618215690000000177e+05 5.932989189000000246e+06 7.592033067907766508e+01 -9.990000000000000000e+02
4.618217310000000289e+05 5.932989173000000417e+06 7.643352384391616283e+01 -9.990000000000000000e+02
4.618218929999999818e+05 5.932989156999999657e+06 7.694671526825779040e+01 -9.990000000000000000e+02
4.618220549999999930e+05 5.932989141999999993e+06 7.745790225891434488e+01 -9.990000000000000000e+02
4.618222170000000042e+05 5.932989126000000164e+06 7.797109070721772639e+01 -9.990000000000000000e+02
4.618223790000000154e+05 5.932989110000000335e+06 7.848427741607541464e+01 -9.990000000000000000e+02
4.618225420000000158e+05 5.932989093999999575e+06 7.899730660399430349e+01 -9.990000000000000000e+02
4.618227040000000270e+05 5.932989077999999747e+06 7.951048986359134574e+01 -9.990000000000000000e+02
4.618228659999999800e+05 5.932989061999999918e+06 8.002357138099077360e+01 -9.990000000000000000e+02
4.618230279999999912e+05 5.932989047000000253e+06 8.053475137021345631e+01 -9.990000000000000000e+02
4.618231900000000023e+05 5.932989031000000425e+06 8.104782991054904073e+01 -9.990000000000000000e+02
4.618233530000000028e+05 5.932989014999999665e+06 8.156075111695412261e+01 -9.990000000000000000e+02
4.618235150000000140e+05 5.932988998999999836e+06 8.207382620526988148e+01 -9.990000000000000000e+02
4.618236770000000251e+05 5.932988983000000007e+06 8.258689955370235225e+01 -9.990000000000000000e+02
4.618238389999999781e+05 5.932988967000000179e+06 8.309997115266941137e+01 -9.990000000000000000e+02
4.618240019999999786e+05 5.932988951000000350e+06 8.361288557509560349e+01 -9.990000000000000000e+02
4.618241639999999898e+05 5.932988935999999754e+06 8.412395735407844199e+01 -9.990000000000000000e+02
4.618243260000000009e+05 5.932988919999999925e+06 8.463692426643865474e+01 -9.990000000000000000e+02
4.618244880000000121e+05 5.932988904000000097e+06 8.514988943751353645e+01 -9.990000000000000000e+02
4.618246510000000126e+05 5.932988888000000268e+06 8.566269757044597100e+01 -9.990000000000000000e+02
4.618248130000000237e+05 5.932988872000000440e+06 8.617575928684352959e+01 -9.990000000000000000e+02
4.618249749999999767e+05 5.932988855999999680e+06 8.668861925550382352e+01 -9.990000000000000000e+02
4.618251379999999772e+05 5.932988839999999851e+06 8.720142230769687330e+01 -9.990000000000000000e+02
4.618252999999999884e+05 5.932988824000000022e+06 8.771437881807536030e+01 -9.990000000000000000e+02
4.618254629999999888e+05 5.932988809000000358e+06 8.822508603896645241e+01 -9.990000000000000000e+02
4.618256250000000000e+05 5.932988792999999598e+06 8.873803960497573939e+01 -9.990000000000000000e+02
4.618257870000000112e+05 5.932988776999999769e+06 8.925089142556515753e+01 -9.990000000000000000e+02
4.618259500000000116e+05 5.932988760999999940e+06 8.976358651258283317e+01 -9.990000000000000000e+02
4.618261120000000228e+05 5.932988745000000112e+06 9.027643487400509059e+01 -9.990000000000000000e+02
4.618262750000000233e+05 5.932988729000000283e+06 9.078912658584478379e+01 -9.990000000000000000e+02
4.618264369999999763e+05 5.932988713000000454e+06 9.130187148508881023e+01 -9.990000000000000000e+02
4.618265999999999767e+05 5.932988696999999695e+06 9.181455981321764170e+01 -9.990000000000000000e+02
4.618267619999999879e+05 5.932988682000000030e+06 9.232531271530751837e+01 -9.990000000000000000e+02
4.618269249999999884e+05 5.932988666000000201e+06 9.283789816439052345e+01 -9.990000000000000000e+02
4.618270869999999995e+05 5.932988650000000373e+06 9.335063665533455435e+01 -9.990000000000000000e+02
4.618272500000000000e+05 5.932988633999999613e+06 9.386321872230720942e+01 -9.990000000000000000e+02
4.618274120000000112e+05 5.932988617999999784e+06 9.437595375146364063e+01 -9.990000000000000000e+02
4.618275750000000116e+05 5.932988601999999955e+06 9.488843242965486979e+01 -9.990000000000000000e+02
4.618277370000000228e+05 5.932988586000000127e+06 9.540116399586369766e+01 -9.990000000000000000e+02
4.618279000000000233e+05 5.932988570000000298e+06 9.591363928968007713e+01 -9.990000000000000000e+02
4.618280619999999763e+05 5.932988553999999538e+06 9.642626738993645574e+01 -9.990000000000000000e+02
4.618282249999999767e+05 5.932988538999999873e+06 9.693675517999612623e+01 -9.990000000000000000e+02
4.618283879999999772e+05 5.932988523000000045e+06 9.744922591477927654e+01 -9.990000000000000000e+02
4.618285499999999884e+05 5.932988507000000216e+06 9.796174934872445306e+01 -9.990000000000000000e+02
4.618287129999999888e+05 5.932988491000000387e+06 9.847411669463943440e+01 -9.990000000000000000e+02
4.618288759999999893e+05 5.932988474999999627e+06 9.898658237080303479e+01 -9.990000000000000000e+02
4.618290380000000005e+05 5.932988458999999799e+06 9.949910061952257934e+01 -9.990000000000000000e+02
4.618292010000000009e+05 5.932988442999999970e+06 1.000114629051273312e+02 -9.990000000000000000e+02
4.618293640000000014e+05 5.932988427000000142e+06 1.005237235109383391e+02 -9.990000000000000000e+02
4.618295270000000019e+05 5.932988411000000313e+06 1.010360824385230103e+02 -9.990000000000000000e+02
4.618296890000000130e+05 5.932988394999999553e+06 1.015484937946228996e+02 -9.990000000000000000e+02
4.618298520000000135e+05 5.932988379999999888e+06 1.020587701287146700e+02 -9.990000000000000000e+02
4.618300150000000140e+05 5.932988364000000060e+06 1.025710244936315405e+02 -9.990000000000000000e+02
4.618301780000000144e+05 5.932988348000000231e+06 1.030832771811382429e+02 -9.990000000000000000e+02
4.618303410000000149e+05 5.932988332000000402e+06 1.035955281909597545e+02 -9.990000000000000000e+02
4.618305030000000261e+05 5.932988315999999642e+06 1.041078314391660342e+02 -9.990000000000000000e+02
4.618306660000000265e+05 5.932988299999999814e+06 1.046199790535594758e+02 -9.990000000000000000e+02
4.618308290000000270e+05 5.932988283999999985e+06 1.051321249912728746e+02 -9.990000000000000000e+02
4.618309920000000275e+05 5.932988268000000156e+06 1.056442692520301279e+02 -9.990000000000000000e+02
4.618311550000000279e+05 5.932988252000000328e+06 1.061564118300489667e+02 -9.990000000000000000e+02
4.618313180000000284e+05 5.932988235999999568e+06 1.066684527323973697e+02 -9.990000000000000000e+02
4.618314810000000289e+05 5.932988219999999739e+06 1.071805919532946234e+02 -9.990000000000000000e+02
4.618316439999999711e+05 5.932988203999999911e+06 1.076926294961357229e+02 -9.990000000000000000e+02
4.618318069999999716e+05 5.932988188000000082e+06 1.082046653569778130e+02 -9.990000000000000000e+02
4.618319699999999721e+05 5.932988173000000417e+06 1.087146267486446050e+02 -9.990000000000000000e+02
4.618321329999999725e+05 5.932988156999999657e+06 1.092266597585786769e+02 -9.990000000000000000e+02
4.618322959999999730e+05 5.932988140999999829e+06 1.097385910821102044e+02 -9.990000000000000000e+02
4.618324589999999735e+05 5.932988125000000000e+06 1.102505207262964859e+02 -9.990000000000000000e+02
4.618326219999999739e+05 5.932988109000000171e+06 1.107624486890308191e+02 -9.990000000000000000e+02
4.618327849999999744e+05 5.932988093000000343e+06 1.112743749700392755e+02 -9.990000000000000000e+02
4.618329479999999749e+05 5.932988076999999583e+06 1.117861995727087674e+02 -9.990000000000000000e+02
4.618331109999999753e+05 5.932988060999999754e+06 1.122981224894430170e+02 -9.990000000000000000e+02
4.618332739999999758e+05 5.932988044999999925e+06 1.128099437272889531e+02 -9.990000000000000000e+02
4.618334380000000237e+05 5.932988029000000097e+06 1.133215100631124415e+02 -9.990000000000000000e+02
4.618336010000000242e+05 5.932988013000000268e+06 1.138333279725593457e+02 -9.990000000000000000e+02
4.618337640000000247e+05 5.932987997000000440e+06 1.143450441986439614e+02 -9.990000000000000000e+02
4.618339270000000251e+05 5.932987980999999680e+06 1.148568587410928785e+02 -9.990000000000000000e+02
4.618340900000000256e+05 5.932987964999999851e+06 1.153685716032869948e+02 -9.990000000000000000e+02
4.618342540000000154e+05 5.932987949000000022e+06 1.158800297543261593e+02 -9.990000000000000000e+02
4.618344170000000158e+05 5.932987933000000194e+06 1.163917392872607195e+02 -9.990000000000000000e+02
4.618345800000000163e+05 5.932987917000000365e+06 1.169033471336456387e+02 -9.990000000000000000e+02
4.618347440000000061e+05 5.932987900999999605e+06 1.174148003907788507e+02 -9.990000000000000000e+02
4.618349070000000065e+05 5.932987884999999776e+06 1.179264049062986999e+02 -9.990000000000000000e+02
4.618350700000000070e+05 5.932987868999999948e+06 1.184380077362832111e+02 -9.990000000000000000e+02
4.618352339999999967e+05 5.932987854000000283e+06 1.189473932133160758e+02 -9.990000000000000000e+02
4.618353969999999972e+05 5.932987838000000454e+06 1.194589932190468033e+02 -9.990000000000000000e+02
4.618355609999999870e+05 5.932987821999999695e+06 1.199703388157405755e+02 -9.990000000000000000e+02
4.618357239999999874e+05 5.932987805999999866e+06 1.204817354899235227e+02 -9.990000000000000000e+02
4.618358869999999879e+05 5.932987790000000037e+06 1.209932304736583717e+02 -9.990000000000000000e+02
4.618360509999999776e+05 5.932987774000000209e+06 1.215044711685740424e+02 -9.990000000000000000e+02
4.618362150000000256e+05 5.932987758000000380e+06 1.220157102522927346e+02 -9.990000000000000000e+02
4.618363780000000261e+05 5.932987741999999620e+06 1.225271002565403791e+02 -9.990000000000000000e+02
4.618365420000000158e+05 5.932987725999999791e+06 1.230382360822140981e+02 -9.990000000000000000e+02
4.618367050000000163e+05 5.932987709999999963e+06 1.235496227480790878e+02 -9.990000000000000000e+02
4.618368690000000061e+05 5.932987694000000134e+06 1.240607553164901873e+02 -9.990000000000000000e+02
4.618370320000000065e+05 5.932987678000000305e+06 1.245720386483684905e+02 -9.990000000000000000e+02
4.618371959999999963e+05 5.932987661999999546e+06 1.250830679584769030e+02 -9.990000000000000000e+02
4.618373599999999860e+05 5.932987645999999717e+06 1.255941956519649096e+02 -9.990000000000000000e+02
4.618375229999999865e+05 5.932987629999999888e+06 1.261053739969802194e+02 -9.990000000000000000e+02
4.618376869999999763e+05 5.932987614000000060e+06 1.266162984342525846e+02 -9.990000000000000000e+02
4.618378510000000242e+05 5.932987598000000231e+06 1.271273212559609647e+02 -9.990000000000000000e+02
4.618380150000000140e+05 5.932987582000000402e+06 1.276382424691199731e+02 -9.990000000000000000e+02
4.618381780000000144e+05 5.932987565999999642e+06 1.281493141684188686e+02 -9.990000000000000000e+02
4.618383420000000042e+05 5.932987549999999814e+06 1.286602321178501143e+02 -9.990000000000000000e+02
4.618385059999999939e+05 5.932987533999999985e+06 1.291711484543345136e+02 -9.990000000000000000e+02
4.618386699999999837e+05 5.932987518000000156e+06 1.296819631758054925e+02 -9.990000000000000000e+02
4.618388339999999735e+05 5.932987502000000328e+06 1.301927762874535688e+02 -9.990000000000000000e+02
4.618389980000000214e+05 5.932987485999999568e+06 1.307035877853971613e+02 -9.990000000000000000e+02
4.618391620000000112e+05 5.932987469999999739e+06 1.312143976657585256e+02 -9.990000000000000000e+02
4.618393260000000009e+05 5.932987453999999911e+06 1.317251059355379539e+02 -9.990000000000000000e+02
4.618394899999999907e+05 5.932987438000000082e+06 1.322358125854211153e+02 -9.990000000000000000e+02
4.618396539999999804e+05 5.932987422000000253e+06 1.327465176260290320e+02 -9.990000000000000000e+02
4.618398180000000284e+05 5.932987405000000261e+06 1.332590699567837760e+02 -9.990000000000000000e+02
4.618399820000000182e+05 5.932987389000000432e+06 1.337696712722909069e+02 -9.990000000000000000e+02
4.618401460000000079e+05 5.932987372999999672e+06 1.342802709686303899e+02 -9.990000000000000000e+02
4.618403099999999977e+05 5.932987356999999844e+06 1.347908690509818257e+02 -9.990000000000000000e+02
4.618404739999999874e+05 5.932987341000000015e+06 1.353013655154742594e+02 -9.990000000000000000e+02
4.618406379999999772e+05 5.932987325000000186e+06 1.358118603654747858e+02 -9.990000000000000000e+02
4.618408020000000251e+05 5.932987309000000358e+06 1.363223535989225184e+02 -9.990000000000000000e+02
4.618409660000000149e+05 5.932987292999999598e+06 1.368328452173737730e+02 -9.990000000000000000e+02
4.618411309999999939e+05 5.932987276999999769e+06 1.373430838207436580e+02 -9.990000000000000000e+02
4.618412949999999837e+05 5.932987260999999940e+06 1.378534722417428213e+02 -9.990000000000000000e+02
4.618414589999999735e+05 5.932987245000000112e+06 1.383638590451905372e+02 -9.990000000000000000e+02
4.618416230000000214e+05 5.932987229000000283e+06 1.388741442326415267e+02 -9.990000000000000000e+02
4.618417880000000005e+05 5.932987213000000454e+06 1.393842765579907450e+02 -9.990000000000000000e+02
4.618419519999999902e+05 5.932987196999999695e+06 1.398945585478248290e+02 -9.990000000000000000e+02
4.618421159999999800e+05 5.932987180999999866e+06 1.404048389191088404e+02 -9.990000000000000000e+02
4.618422810000000172e+05 5.932987165000000037e+06 1.409148665464666124e+02 -9.990000000000000000e+02
4.618424450000000070e+05 5.932987149000000209e+06 1.414250437168550718e+02 -9.990000000000000000e+02
4.618426099999999860e+05 5.932987133000000380e+06 1.419350682212192964e+02 -9.990000000000000000e+02
4.618427739999999758e+05 5.932987116000000387e+06 1.424470820427143849e+02 -9.990000000000000000e+02
4.618429390000000130e+05 5.932987099999999627e+06 1.429570029351496601e+02 -9.990000000000000000e+02
4.618431030000000028e+05 5.932987083999999799e+06 1.434670732061738363e+02 -9.990000000000000000e+02
4.618432679999999818e+05 5.932987067999999970e+06 1.439769909771598577e+02 -9.990000000000000000e+02
4.618434319999999716e+05 5.932987052000000142e+06 1.444869580460043323e+02 -9.990000000000000000e+02
4.618435970000000088e+05 5.932987036000000313e+06 1.449967726891832456e+02 -9.990000000000000000e+02
4.618437619999999879e+05 5.932987019999999553e+06 1.455064857915395748e+02 -9.990000000000000000e+02
4.618439259999999776e+05 5.932987003999999724e+06 1.460164480728924161e+02 -9.990000000000000000e+02
4.618440910000000149e+05 5.932986987999999896e+06 1.465261580442210629e+02 -9.990000000000000000e+02
4.618442559999999939e+05 5.932986972000000067e+06 1.470357664722239974e+02 -9.990000000000000000e+02
4.618444209999999730e+05 5.932986956000000238e+06 1.475454733512742678e+02 -9.990000000000000000e+02
4.618445850000000210e+05 5.932986939000000246e+06 1.480571635597785871e+02 -9.990000000000000000e+02
4.618447500000000000e+05 5.932986923000000417e+06 1.485667668242730031e+02 -9.990000000000000000e+02
4.618449149999999790e+05 5.932986906999999657e+06 1.490762685444317128e+02 -9.990000000000000000e+02
4.618450800000000163e+05 5.932986890999999829e+06 1.495857687146339003e+02 -9.990000000000000000e+02
4.618452449999999953e+05 5.932986875000000000e+06 1.500952673418325958e+02 -9.990000000000000000e+02
4.618454099999999744e+05 5.932986859000000171e+06 1.506047644204084577e+02 -9.990000000000000000e+02
4.618455750000000116e+05 5.932986843000000343e+06 1.511141599519258989e+02 -9.990000000000000000e+02
4.618457399999999907e+05 5.932986826999999583e+06 1.516235539379476904e+02 -9.990000000000000000e+02
4.618459050000000279e+05 5.932986810999999754e+06 1.521328463764473611e+02 -9.990000000000000000e+02
4.618460700000000070e+05 5.932986793999999762e+06 1.526441670179754624e+02 -9.990000000000000000e+02
4.618462349999999860e+05 5.932986777999999933e+06 1.531533558730057507e+02 -9.990000000000000000e+02
4.618464000000000233e+05 5.932986762000000104e+06 1.536626431743691512e+02 -9.990000000000000000e+02
4.618465650000000023e+05 5.932986746000000276e+06 1.541718289325888520e+02 -9.990000000000000000e+02
4.618467299999999814e+05 5.932986730000000447e+06 1.546810131384734746e+02 -9.990000000000000000e+02
4.618468950000000186e+05 5.932986713999999687e+06 1.551901958007487963e+02 -9.990000000000000000e+02
4.618470609999999870e+05 5.932986697999999858e+06 1.556991269234740685e+02 -9.990000000000000000e+02
4.618472260000000242e+05 5.932986680999999866e+06 1.562101327175193433e+02 -9.990000000000000000e+02
4.618473910000000033e+05 5.932986665000000037e+06 1.567192102794005564e+02 -9.990000000000000000e+02
4.618475559999999823e+05 5.932986649000000209e+06 1.572281862895174527e+02 -9.990000000000000000e+02
4.618477220000000088e+05 5.932986633000000380e+06 1.577370109276209575e+02 -9.990000000000000000e+02
4.618478869999999879e+05 5.932986616999999620e+06 1.582458838751241501e+02 -9.990000000000000000e+02
4.618480530000000144e+05 5.932986600999999791e+06 1.587547055234933282e+02 -9.990000000000000000e+02
4.618482179999999935e+05 5.932986583999999799e+06 1.592654985437509652e+02 -9.990000000000000000e+02
4.618483840000000200e+05 5.932986567999999970e+06 1.597741167248250918e+02 -9.990000000000000000e+02
4.618485489999999991e+05 5.932986552000000142e+06 1.602828830555891955e+02 -9.990000000000000000e+02
4.618487150000000256e+05 5.932986536000000313e+06 1.607914982539663811e+02 -9.990000000000000000e+02
4.618488800000000047e+05 5.932986519999999553e+06 1.613002615174882521e+02 -9.990000000000000000e+02
4.618490459999999730e+05 5.932986502999999560e+06 1.618106942910183932e+02 -9.990000000000000000e+02
4.618492110000000102e+05 5.932986486999999732e+06 1.623193540026231005e+02 -9.990000000000000000e+02
4.618493769999999786e+05 5.932986470999999903e+06 1.628277627361967745e+02 -9.990000000000000000e+02
4.618495430000000051e+05 5.932986455000000075e+06 1.633361699903671820e+02 -9.990000000000000000e+02
4.618497079999999842e+05 5.932986439000000246e+06 1.638447251178033071e+02 -9.990000000000000000e+02
4.618498740000000107e+05 5.932986423000000417e+06 1.643530293825006368e+02 -9.990000000000000000e+02
4.618500399999999790e+05 5.932986406000000425e+06 1.648633496938505800e+02 -9.990000000000000000e+02
4.618502060000000056e+05 5.932986389999999665e+06 1.653715505242883523e+02 -9.990000000000000000e+02
4.618503719999999739e+05 5.932986373999999836e+06 1.658798498759649647e+02 -9.990000000000000000e+02
4.618505380000000005e+05 5.932986358000000007e+06 1.663880477433266663e+02 -9.990000000000000000e+02
4.618507029999999795e+05 5.932986341000000015e+06 1.668982087007649113e+02 -9.990000000000000000e+02
4.618508690000000061e+05 5.932986325000000186e+06 1.674063030980851750e+02 -9.990000000000000000e+02
4.618510349999999744e+05 5.932986309000000358e+06 1.679143960139401202e+02 -9.990000000000000000e+02
4.618512010000000009e+05 5.932986292999999598e+06 1.684224874534540390e+02 -9.990000000000000000e+02
4.618513680000000168e+05 5.932986276999999769e+06 1.689303284587333280e+02 -9.990000000000000000e+02
4.618515339999999851e+05 5.932986259999999776e+06 1.694402298872812480e+02 -9.990000000000000000e+02
4.618517000000000116e+05 5.932986243999999948e+06 1.699481164430733315e+02 -9.990000000000000000e+02
4.618518659999999800e+05 5.932986228000000119e+06 1.704560015144996896e+02 -9.990000000000000000e+02
4.618520320000000065e+05 5.932986212000000291e+06 1.709638851102312742e+02 -9.990000000000000000e+02
4.618521979999999749e+05 5.932986195000000298e+06 1.714735780700895020e+02 -9.990000000000000000e+02
4.618523649999999907e+05 5.932986178999999538e+06 1.719812095171705550e+02 -9.990000000000000000e+02
4.618525310000000172e+05 5.932986162999999709e+06 1.724888882219130153e+02 -9.990000000000000000e+02
4.618526969999999856e+05 5.932986146999999881e+06 1.729966654482682031e+02 -9.990000000000000000e+02
4.618528640000000014e+05 5.932986129999999888e+06 1.735060013954542057e+02 -9.990000000000000000e+02
4.618530300000000279e+05 5.932986114000000060e+06 1.740136752157692115e+02 -9.990000000000000000e+02
4.618531959999999963e+05 5.932986098000000231e+06 1.745212475516741790e+02 -9.990000000000000000e+02
4.618533630000000121e+05 5.932986082000000402e+06 1.750285699311121732e+02 -9.990000000000000000e+02
4.618535289999999804e+05 5.932986065000000410e+06 1.755380460823805038e+02 -9.990000000000000000e+02
4.618536959999999963e+05 5.932986048999999650e+06 1.760452651412100806e+02 -9.990000000000000000e+02
4.618538620000000228e+05 5.932986032999999821e+06 1.765527311381108291e+02 -9.990000000000000000e+02
4.618540289999999804e+05 5.932986015999999829e+06 1.770618525155813927e+02 -9.990000000000000000e+02
4.618541959999999963e+05 5.932986000000000000e+06 1.775690668370460799e+02 -9.990000000000000000e+02
4.618543620000000228e+05 5.932985984000000171e+06 1.780763279772899068e+02 -9.990000000000000000e+02
4.618545289999999804e+05 5.932985968000000343e+06 1.785834394428607084e+02 -9.990000000000000000e+02
4.618546959999999963e+05 5.932985951000000350e+06 1.790923526335040492e+02 -9.990000000000000000e+02
4.618548630000000121e+05 5.932985934999999590e+06 1.795993608095012917e+02 -9.990000000000000000e+02
4.618550300000000279e+05 5.932985918999999762e+06 1.801063675723347899e+02 -9.990000000000000000e+02
4.618551959999999963e+05 5.932985901999999769e+06 1.806153225266734808e+02 -9.990000000000000000e+02
4.618553630000000121e+05 5.932985885999999940e+06 1.811222259602323561e+02 -9.990000000000000000e+02
4.618555300000000279e+05 5.932985870000000112e+06 1.816290279870382847e+02 -9.990000000000000000e+02
4.618556969999999856e+05 5.932985853000000119e+06 1.821377286022342332e+02 -9.990000000000000000e+02
4.618558640000000014e+05 5.932985837000000291e+06 1.826445273328754979e+02 -9.990000000000000000e+02
